,date,user,region,tweet,location,location_2,map_url,lat,long,magnitude
16,2022-11-03 05:05:01+00:00,earthquakeBot," occurred 4.35mi NE of Gura Teghii, Romania. ","A 5.1 magnitude earthquake occurred 4.35mi NE of Gura Teghii, Romania. Details: https://t.co/l7GyftnrJW Map: https://t.co/0lubsJOP2c","Gura Teghii, Romania","GFMC+FGM Vadu Oii, Romania","https://www.google.com/maps/place/45%C2%B032'01.3%22N+26%C2%B028'16.7%22E/@45.5337,26.4713,271268m/data=!3m1!1e3!4m4!3m3!8m2!3d45.5337!4d26.4713?hl=e",45.5337, 26.4713,5.1
18,2022-11-02 14:38:01+00:00,earthquakeBot, occurred in South Sandwich Islands region. ,A 5.7 magnitude earthquake occurred in South Sandwich Islands region. Details: https://t.co/PMKaeSGBdw Map: https://t.co/2YlKKexgel,South Atlantic Ocean,39FP6768+W4,"https://www.google.com/maps/place/60%C2%B047'15.7%22S+25%C2%B044'04.9%22W/@-60.7877,-25.7347,377998m/data=!3m1!1e3!4m4!3m3!8m2!3d-60.7877!4d-25.7347?hl=e",-60.7877, -25.7347,5.7
19,2022-11-02 13:42:01+00:00,earthquakeBot," occurred 60.89mi SSW of Basco, Philippines. ","A 5.0 magnitude earthquake occurred 60.89mi SSW of Basco, Philippines. Details: https://t.co/KKqcia6yEl Map: https://t.co/oalRgmDh5o",South China Sea,7QF3HPW5+HC,"https://www.google.com/maps/place/19%C2%B035'47.0%22N+121%C2%B042'31.0%22E/@19.5964,121.7086,364825m/data=!3m1!1e3!4m4!3m3!8m2!3d19.5964!4d121.7086?hl=e",19.5964, 121.7086,5.0
20,2022-11-02 05:13:01+00:00,earthquakeBot, occurred in North Pacific Ocean. ,A 6.0 magnitude earthquake occurred in North Pacific Ocean. Details: https://t.co/EMYi3LRNwt Map: https://t.co/ubMSeKS8Iq,North Pacific Ocean,8438CMFX+QG,"https://www.google.com/maps/place/31%C2%B025'28.2%22N+133%C2%B018'04.3%22W/@31.4245,-133.3012,330456m/data=!3m1!1e3!4m4!3m3!8m2!3d31.4245!4d-133.3012?hl=e",31.4245, -133.3012,6.0
21,2022-11-02 02:55:01+00:00,earthquakeBot," occurred 8.08mi NNE of Calama, Chile. ","A 5.3 magnitude earthquake occurred 8.08mi NNE of Calama, Chile. Details: https://t.co/JgsNsHV8N5 Map: https://t.co/4l2ejSEcOY","Calama, Antofagasta, Chile","M463+2WM Chuquicamata, Calama, Chile","https://www.google.com/maps/place/22%C2%B020'23.6%22S+68%C2%B053'42.7%22W/@-22.3399,-68.8952,358190m/data=!3m1!1e3!4m4!3m3!8m2!3d-22.3399!4d-68.8952?hl=e",-22.3399, -68.8952,5.3
22,2022-11-02 00:05:01+00:00,earthquakeBot," occurred 77.05mi SSE of Kushiro, Japan. ","A 5.1 magnitude earthquake occurred 77.05mi SSE of Kushiro, Japan. Details: https://t.co/Bb97U9Qad6 Map: https://t.co/J4ErPoalf1",North Pacific Ocean,8RH7X3C3+CC,"https://www.google.com/maps/place/41%C2%B058'15.6%22N+145%C2%B003'13.0%22E/@41.971,145.0536,287918m/data=!3m1!1e3!4m4!3m3!8m2!3d41.971!4d145.0536?hl=e",41.971, 145.0536,5.1
23,2022-11-01 13:56:01+00:00,earthquakeBot," occurred 69.59mi SSW of Puerto El Triunfo, El Salvador. ","A 5.0 magnitude earthquake occurred 69.59mi SSW of Puerto El Triunfo, El Salvador. Details: https://t.co/EpeQ7PthUX Map: https://t.co/KMEWAy4qf1",North Pacific Ocean,764GCVHP+G4,"https://www.google.com/maps/place/12%C2%B025'43.7%22N+89%C2%B006'52.9%22W/@12.4288,-89.1147,378180m/data=!3m1!1e3!4m4!3m3!8m2!3d12.4288!4d-89.1147?hl=e",12.4288, -89.1147,5.0
24,2022-11-01 08:51:01+00:00,earthquakeBot," occurred 31.07mi NW of Yonakuni, Japan. ","A 5.4 magnitude earthquake occurred 31.07mi NW of Yonakuni, Japan. Details: https://t.co/yPnBonebCo Map: https://t.co/qSPNyj6Rbs",East China Sea,7QP4QJ9H+RC,"https://www.google.com/maps/place/24%C2%B046'10.6%22N+122%C2%B037'42.6%22E/@24.7696,122.6285,351628m/data=!3m1!1e3!4m4!3m3!8m2!3d24.7696!4d122.6285?hl=e",24.7696, 122.6285,5.4
25,2022-10-31 22:01:02+00:00,earthquakeBot," occurred 6.84mi WSW of Tortora Marina, Italy. ","A 5.5 magnitude earthquake occurred 6.84mi WSW of Tortora Marina, Italy. Details: https://t.co/gkuUokyTF1 Map: https://t.co/ZxO2vms1xK",Tyrrhenian Sea,"VJXP+HJ2 Praia A Mare, Province of Cosenza, Italy","https://www.google.com/maps/place/39%C2%B053'56.0%22N+15%C2%B038'11.4%22E/@39.8989,15.6365,297094m/data=!3m1!1e3!4m4!3m3!8m2!3d39.8989!4d15.6365?hl=e",39.8989, 15.6365,5.5
26,2022-10-31 14:30:01+00:00,earthquakeBot, occurred in South Sandwich Islands region. ,A 5.0 magnitude earthquake occurred in South Sandwich Islands region. Details: https://t.co/MoxW9P53Et Map: https://t.co/qJwq8owXZA,South Atlantic Ocean,39HP25GJ+2F,"https://www.google.com/maps/place/58%C2%B058'30.0%22S+25%C2%B049'07.7%22W/@-58.975,-25.8188,399192m/data=!3m1!1e3!4m4!3m3!8m2!3d-58.975!4d-25.8188?hl=e",-58.975, -25.8188,5.0
27,2022-10-31 13:51:01+00:00,earthquakeBot," occurred 13.05mi WSW of Subtanjalla, Peru. ","A 5.1 magnitude earthquake occurred 13.05mi WSW of Subtanjalla, Peru. Details: https://t.co/jk3UJUemA4 Map: https://t.co/B3C5YWOAfF","Subtanjalla, Peru",57Q6W3C2+P5,"https://www.google.com/maps/place/14%C2%B004'41.5%22S+75%C2%B056'58.2%22W/@-14.0782,-75.9495,375624m/data=!3m1!1e3!4m4!3m3!8m2!3d-14.0782!4d-75.9495?hl=e",-14.0782, -75.9495,5.1
28,2022-10-31 13:42:01+00:00,earthquakeBot," occurred 76.43mi NNE of Alianza Cristiana, Peru. ","A 5.5 magnitude earthquake occurred 76.43mi NNE of Alianza Cristiana, Peru. Details: https://t.co/10HrUWUbhS Map: https://t.co/OXhd2I65Aw","Tigre, 16810, Peru","JR74+2HX Forestal, Peru","https://www.google.com/maps/place/2%C2%B023'14.6%22S+76%C2%B011'36.6%22W/@-2.3874,-76.1935,386919m/data=!3m1!1e3!4m4!3m3!8m2!3d-2.3874!4d-76.1935?hl=e",-2.3874, -76.1935,5.5
29,2022-10-31 08:37:02+00:00,earthquakeBot, occurred in West Chile Rise. ,A 5.8 magnitude earthquake occurred in West Chile Rise. Details: https://t.co/IPtnQMxJqX Map: https://t.co/H8gger0pgA,South Pacific Ocean,46HC64VW+CG,"https://www.google.com/maps/place/38%C2%B045'23.4%22S+91%C2%B051'13.3%22W/@-38.7565,-91.8537,301987m/data=!3m1!1e3!4m4!3m3!8m2!3d-38.7565!4d-91.8537?hl=e",-38.7565, -91.8537,5.8
30,2022-10-31 03:28:01+00:00,earthquakeBot," occurred 29.83mi WSW of Banjar, Indonesia. ","A 5.0 magnitude earthquake occurred 29.83mi WSW of Banjar, Indonesia. Details: https://t.co/91PiHNSoT6 Map: https://t.co/CGKYMfGAW6","Kertasari, Sindangbarang, Cianjur Regency, West Java, Indonesia","H368+C52 Kertasari, Cianjur Regency, West Java, Indonesia","https://www.google.com/maps/place/7%C2%B026'20.4%22S+107%C2%B003'55.4%22E/@-7.439,107.0654,383996m/data=!3m1!1e3!4m4!3m3!8m2!3d-7.439!4d107.0654?hl=e",-7.439, 107.0654,5.0
31,2022-10-30 22:37:01+00:00,earthquakeBot," occurred 17.4mi SW of Bandar, Indonesia. ","A 5.2 magnitude earthquake occurred 17.4mi SW of Bandar, Indonesia. Details: https://t.co/zHj2bwMiQ6 Map: https://t.co/jise5gbnBn","Huta Baru, Aek Bilah, South Tapanuli Regency, North Sumatra, Indonesia","VGPX+MQJ Huta Baru, South Tapanuli Regency, North Sumatra, Indonesia","https://www.google.com/maps/place/1%C2%B053'12.1%22N+99%C2%B032'57.8%22E/@1.8867,99.5494,387045m/data=!3m1!1e3!4m4!3m3!8m2!3d1.8867!4d99.5494?hl=e",1.8867, 99.5494,5.2
32,2022-10-30 18:45:01+00:00,earthquakeBot," occurred 92.58mi SE of Hihifo, Tonga. ","A 5.3 magnitude earthquake occurred 92.58mi SE of Hihifo, Tonga. Details: https://t.co/aLQ8AJRusZ Map: https://t.co/aiuocQxDs7",South Pacific Ocean,52M94665+HH,"https://www.google.com/maps/place/16%C2%B053'19.0%22S+172%C2%B047'28.0%22W/@-16.8886,-172.7911,370554m/data=!3m1!1e3!4m4!3m3!8m2!3d-16.8886!4d-172.7911?hl=e",-16.8886, -172.7911,5.3
